date,auction_name,eua_price_eur_t
2018-06-11 00:00:00,Auction 3. Period CAP2-EU,15.7
2018-06-12 00:00:00,Auction 3. Period CAP2-EU,15.08
2018-06-14 00:00:00,Auction 3. Period CAP2-EU,15.44
2018-06-15 00:00:00,Auction 3. Period DE,14.62
2018-06-18 00:00:00,Auction 3. Period CAP2-EU,14.52
2018-06-19 00:00:00,Auction 3. Period CAP2-EU,14.35
2018-06-20 00:00:00,Auction 3. Period CAP2-PL,14.43
2018-06-20 00:00:00,EUAA Auction CAP2-PL,14.21
2018-06-21 00:00:00,Auction 3. Period CAP2-EU,14.2
2018-06-22 00:00:00,Auction 3. Period DE,14.78
2018-06-25 00:00:00,Auction 3. Period CAP2-EU,15.03
2018-06-26 00:00:00,Auction 3. Period CAP2-EU,14.86
2018-06-28 00:00:00,Auction 3. Period CAP2-EU,15.22
2018-06-29 00:00:00,Auction 3. Period DE,14.85
2018-07-02 00:00:00,Auction 3. Period CAP2-EU,14.95
2018-07-03 00:00:00,Auction 3. Period CAP2-EU,15.15
2018-07-04 00:00:00,Auction 3. Period CAP2-PL,15.35
2018-07-05 00:00:00,Auction 3. Period CAP2-EU,15.4
2018-07-06 00:00:00,Auction 3. Period DE,15.55
2018-07-09 00:00:00,Auction 3. Period CAP2-EU,15.85
2018-07-10 00:00:00,Auction 3. Period CAP2-EU,16.15
2018-07-12 00:00:00,Auction 3. Period CAP2-EU,16.22
2018-07-13 00:00:00,Auction 3. Period DE,15.8
2018-07-16 00:00:00,Auction 3. Period CAP2-EU,16.14
2018-07-17 00:00:00,Auction 3. Period CAP2-EU,15.87
2018-07-18 00:00:00,Auction 3. Period CAP2-PL,16.17
2018-07-18 00:00:00,EUAA Auction CAP2-EU,16.01
2018-07-19 00:00:00,Auction 3. Period CAP2-EU,16.46
2018-07-20 00:00:00,Auction 3. Period DE,16.9
2018-07-23 00:00:00,Auction 3. Period CAP2-EU,17.2
2018-07-24 00:00:00,Auction 3. Period CAP2-EU,17.45
2018-07-26 00:00:00,Auction 3. Period CAP2-EU,16.99
2018-07-27 00:00:00,Auction 3. Period DE,16.91
2018-07-30 00:00:00,Auction 3. Period CAP2-EU,16.9
2018-07-31 00:00:00,Auction 3. Period CAP2-EU,16.87
2018-08-01 00:00:00,Auction 3. Period CAP2-PL,17.38
2018-08-02 00:00:00,Auction 3. Period CAP2-EU,17.58
2018-08-03 00:00:00,Auction 3. Period DE,17.62
2018-08-06 00:00:00,Auction 3. Period CAP2-EU,17.62
2018-08-07 00:00:00,Auction 3. Period CAP2-EU,17.47
2018-08-09 00:00:00,Auction 3. Period CAP2-EU,17.47
2018-08-10 00:00:00,Auction 3. Period DE,17.72
2018-08-13 00:00:00,Auction 3. Period CAP2-EU,17.93
2018-08-14 00:00:00,Auction 3. Period CAP2-EU,18.03
2018-08-16 00:00:00,Auction 3. Period CAP2-EU,18.0
2018-08-17 00:00:00,Auction 3. Period DE,18.1
2018-08-20 00:00:00,Auction 3. Period CAP2-EU,18.2
2018-08-21 00:00:00,Auction 3. Period CAP2-EU,18.55
2018-08-23 00:00:00,Auction 3. Period CAP2-EU,20.05
2018-08-24 00:00:00,Auction 3. Period DE,20.55
2018-08-28 00:00:00,Auction 3. Period CAP2-EU,21.3
2018-08-29 00:00:00,Auction 3. Period CAP2-PL,20.9
2018-08-30 00:00:00,Auction 3. Period CAP2-EU,21.09
2018-08-31 00:00:00,Auction 3. Period DE,21.11
2018-09-03 00:00:00,Auction 3. Period CAP2-EU,20.45
2018-09-04 00:00:00,Auction 3. Period CAP2-EU,20.5
2018-09-07 00:00:00,Auction 3. Period DE,22.51
2018-09-10 00:00:00,Auction 3. Period CAP2-EU,24.85
2018-09-11 00:00:00,Auction 3. Period CAP2-EU,24.15
2018-09-12 00:00:00,Auction 3. Period CAP2-PL,23.55
2018-09-12 00:00:00,EUAA Auction CAP2-EU,23.75
2018-09-13 00:00:00,Auction 3. Period CAP2-EU,21.9
2018-09-14 00:00:00,Auction 3. Period DE,19.51
2018-09-17 00:00:00,Auction 3. Period CAP2-EU,20.6
2018-09-18 00:00:00,Auction 3. Period CAP2-EU,20.75
2018-09-20 00:00:00,Auction 3. Period CAP2-EU,21.8
2018-09-24 00:00:00,Auction 3. Period CAP2-EU,22.39
2018-09-25 00:00:00,Auction 3. Period CAP2-EU,21.9
2018-09-26 00:00:00,Auction 3. Period CAP2-PL,20.4
2018-09-27 00:00:00,Auction 3. Period CAP2-EU,19.87
2018-09-28 00:00:00,Auction 3. Period DE,20.3
2018-10-01 00:00:00,Auction 3. Period CAP2-EU,20.7
2018-10-02 00:00:00,Auction 3. Period CAP2-EU,21.45
2018-10-04 00:00:00,Auction 3. Period CAP2-EU,21.15
2018-10-05 00:00:00,Auction 3. Period DE,21.14
2018-10-08 00:00:00,Auction 3. Period CAP2-EU,22.09
2018-10-09 00:00:00,Auction 3. Period CAP2-EU,21.32
2018-10-10 00:00:00,Auction 3. Period CAP2-PL,20.7
2018-10-10 00:00:00,EUAA Auction DE,20.38
2018-10-11 00:00:00,Auction 3. Period CAP2-EU,18.57
2018-10-12 00:00:00,Auction 3. Period DE,19.95
2018-10-15 00:00:00,Auction 3. Period CAP2-EU,20.03
2018-10-16 00:00:00,Auction 3. Period CAP2-EU,17.9
2018-10-18 00:00:00,Auction 3. Period CAP2-EU,18.53
2018-10-19 00:00:00,Auction 3. Period DE,19.17
2018-10-22 00:00:00,Auction 3. Period CAP2-EU,19.1
2018-10-23 00:00:00,Auction 3. Period CAP2-EU,18.5
2018-10-24 00:00:00,Auction 3. Period CAP2-PL,19.1
2018-10-25 00:00:00,Auction 3. Period CAP2-EU,18.72
2018-10-26 00:00:00,Auction 3. Period DE,18.98
2018-10-29 00:00:00,Auction 3. Period CAP2-EU,17.91
2018-10-30 00:00:00,Auction 3. Period CAP2-EU,16.87
2018-11-01 00:00:00,Auction 3. Period CAP2-EU,15.85
2018-11-02 00:00:00,Auction 3. Period DE,16.15
2018-11-05 00:00:00,Auction 3. Period CAP2-EU,16.4
2018-11-06 00:00:00,Auction 3. Period CAP2-EU,16.99
2018-11-07 00:00:00,Auction 3. Period CAP2-PL,18.25
2018-11-08 00:00:00,Auction 3. Period CAP2-EU,19.56
2018-11-09 00:00:00,Auction 3. Period DE,19.25
2018-11-12 00:00:00,Auction 3. Period CAP2-EU,20.01
2018-11-13 00:00:00,Auction 3. Period CAP2-EU,19.76
2018-11-15 00:00:00,Auction 3. Period CAP2-EU,18.46
2018-11-19 00:00:00,Auction 3. Period CAP2-EU,18.43
2018-11-20 00:00:00,Auction 3. Period CAP2-EU,19.4
2018-11-21 00:00:00,Auction 3. Period CAP2-PL,19.84
2018-11-21 00:00:00,EUAA Auction CAP2-EU,20.1
2018-11-22 00:00:00,Auction 3. Period CAP2-EU,20.3
2018-11-26 00:00:00,Auction 3. Period CAP2-EU,19.71
2018-11-27 00:00:00,Auction 3. Period CAP2-EU,19.77
2018-11-29 00:00:00,Auction 3. Period CAP2-EU,19.35
2018-12-03 00:00:00,Auction 3. Period CAP2-EU,20.52
2018-12-04 00:00:00,Auction 3. Period CAP2-EU,20.35
2018-12-05 00:00:00,Auction 3. Period CAP2-PL,20.21
2018-12-06 00:00:00,Auction 3. Period CAP2-EU,18.55
2018-12-10 00:00:00,Auction 3. Period CAP2-EU,19.77
2018-12-11 00:00:00,Auction 3. Period CAP2-EU,20.77
2018-12-13 00:00:00,Auction 3. Period CAP2-EU,21.88
2018-12-17 00:00:00,Auction 3. Period CAP2-EU,23.4
2019-01-07 00:00:00,Auction 3. Period CAP2-EU,23.01
2019-01-08 00:00:00,Auction 3. Period CAP2-EU,22.4
2019-01-10 00:00:00,Auction 3. Period CAP2-EU,21.4
2019-01-14 00:00:00,Auction 3. Period CAP2-EU,21.95
2019-01-15 00:00:00,Auction 3. Period CAP2-EU,22.55
2019-01-16 00:00:00,Auction 3. Period CAP2-PL,22.72
2019-01-16 00:00:00,EUAA Auction CAP2-EU,22.81
2019-01-17 00:00:00,Auction 3. Period CAP2-EU,23.55
2019-01-21 00:00:00,Auction 3. Period CAP2-EU,24.22
2019-01-22 00:00:00,Auction 3. Period CAP2-EU,24.42
2019-01-24 00:00:00,Auction 3. Period CAP2-EU,24.6
2019-01-28 00:00:00,Auction 3. Period CAP2-EU,23.01
2019-01-29 00:00:00,Auction 3. Period CAP2-EU,22.43
2019-01-30 00:00:00,Auction 3. Period CAP2-PL,22.91
2019-01-31 00:00:00,Auction 3. Period CAP2-EU,22.3
2019-02-01 00:00:00,Auction 3. Period DE,21.38
2019-02-04 00:00:00,Auction 3. Period CAP2-EU,21.38
2019-02-05 00:00:00,Auction 3. Period CAP2-EU,22.93
2019-02-07 00:00:00,Auction 3. Period CAP2-EU,23.8
2019-02-08 00:00:00,Auction 3. Period DE,23.28
2019-02-11 00:00:00,Auction 3. Period CAP2-EU,21.8
2019-02-12 00:00:00,Auction 3. Period CAP2-EU,21.71
2019-02-13 00:00:00,Auction 3. Period CAP2-PL,20.01
2019-02-14 00:00:00,Auction 3. Period CAP2-EU,20.86
2019-02-15 00:00:00,Auction 3. Period DE,19.99
2019-02-18 00:00:00,Auction 3. Period CAP2-EU,20.14
2019-02-19 00:00:00,Auction 3. Period CAP2-EU,20.26
2019-02-21 00:00:00,Auction 3. Period CAP2-EU,19.85
2019-02-22 00:00:00,Auction 3. Period DE,18.35
2019-02-25 00:00:00,Auction 3. Period CAP2-EU,18.62
2019-02-26 00:00:00,Auction 3. Period CAP2-EU,19.6
2019-02-27 00:00:00,Auction 3. Period CAP2-PL,20.31
2019-02-28 00:00:00,Auction 3. Period CAP2-EU,20.9
2019-03-01 00:00:00,Auction 3. Period DE,21.31
2019-03-04 00:00:00,Auction 3. Period CAP2-EU,22.12
2019-03-05 00:00:00,Auction 3. Period CAP2-EU,22.86
2019-03-07 00:00:00,Auction 3. Period CAP2-EU,22.03
2019-03-08 00:00:00,Auction 3. Period DE,22.88
2019-03-11 00:00:00,Auction 3. Period CAP2-EU,22.6
2019-03-12 00:00:00,Auction 3. Period CAP2-EU,22.48
2019-03-13 00:00:00,Auction 3. Period CAP2-PL,21.99
2019-03-13 00:00:00,EUAA Auction CAP2-EU,21.98
2019-03-14 00:00:00,Auction 3. Period CAP2-EU,22.23
2019-03-15 00:00:00,Auction 3. Period DE,22.77
2019-03-18 00:00:00,Auction 3. Period CAP2-EU,21.5
2019-03-19 00:00:00,Auction 3. Period CAP2-EU,21.35
2019-03-21 00:00:00,Auction 3. Period CAP2-EU,21.1
2019-03-22 00:00:00,Auction 3. Period DE,20.64
2019-03-25 00:00:00,Auction 3. Period CAP2-EU,20.6
2019-03-26 00:00:00,Auction 3. Period CAP2-EU,21.17
2019-03-27 00:00:00,Auction 3. Period CAP2-PL,21.45
2019-03-28 00:00:00,Auction 3. Period CAP2-EU,21.55
2019-03-29 00:00:00,Auction 3. Period DE,21.83
2019-04-01 00:00:00,Auction 3. Period CAP2-EU,21.06
2019-04-02 00:00:00,Auction 3. Period CAP2-EU,21.4
2019-04-04 00:00:00,Auction 3. Period CAP2-EU,23.65
2019-04-05 00:00:00,Auction 3. Period DE,24.17
2019-04-08 00:00:00,Auction 3. Period CAP2-EU,24.07
2019-04-09 00:00:00,Auction 3. Period CAP2-EU,25.2
2019-04-10 00:00:00,Auction 3. Period CAP2-PL,26.21
2019-04-11 00:00:00,Auction 3. Period CAP2-EU,25.88
2019-04-12 00:00:00,Auction 3. Period DE,26.72
2019-04-15 00:00:00,Auction 3. Period CAP2-EU,27.0
2019-04-16 00:00:00,Auction 3. Period CAP2-EU,26.8
2019-04-18 00:00:00,Auction 3. Period CAP2-EU,26.92
2019-04-23 00:00:00,Auction 3. Period CAP2-EU,27.17
2019-04-24 00:00:00,Auction 3. Period CAP2-PL,27.02
2019-04-25 00:00:00,Auction 3. Period CAP2-EU,27.46
2019-04-26 00:00:00,Auction 3. Period DE,26.79
2019-04-29 00:00:00,Auction 3. Period CAP2-EU,25.81
2019-04-30 00:00:00,Auction 3. Period CAP2-EU,25.85
2019-05-02 00:00:00,Auction 3. Period CAP2-EU,25.04
2019-05-03 00:00:00,Auction 3. Period DE,24.32
2019-05-07 00:00:00,Auction 3. Period CAP2-EU,25.65
2019-05-08 00:00:00,Auction 3. Period CAP2-PL,25.82
2019-05-08 00:00:00,EUAA Auction CAP2-EU,26.5
2019-05-09 00:00:00,Auction 3. Period CAP2-EU,26.81
2019-05-10 00:00:00,Auction 3. Period DE,26.35
2019-05-13 00:00:00,Auction 3. Period CAP2-EU,25.25
2019-05-14 00:00:00,Auction 3. Period CAP2-EU,25.03
2019-05-16 00:00:00,Auction 3. Period CAP2-EU,25.81
2019-05-17 00:00:00,Auction 3. Period DE,25.01
2019-05-20 00:00:00,Auction 3. Period CAP2-EU,24.91
2019-05-21 00:00:00,Auction 3. Period CAP2-EU,25.01
2019-05-22 00:00:00,Auction 3. Period CAP2-PL,25.4
2019-05-22 00:00:00,EUAA Auction CAP2-PL,25.65
2019-05-23 00:00:00,Auction 3. Period CAP2-EU,26.05
2019-05-24 00:00:00,Auction 3. Period DE,25.61
2019-05-28 00:00:00,Auction 3. Period CAP2-EU,25.3
2019-06-03 00:00:00,Auction 3. Period CAP2-EU,23.96
2019-06-04 00:00:00,Auction 3. Period CAP2-EU,23.86
2019-06-05 00:00:00,Auction 3. Period CAP2-PL,24.42
2019-06-06 00:00:00,Auction 3. Period CAP2-EU,24.07
2019-06-07 00:00:00,Auction 3. Period DE,24.24
2019-06-11 00:00:00,Auction 3. Period CAP2-EU,25.12
2019-06-13 00:00:00,Auction 3. Period CAP2-EU,24.92
2019-06-14 00:00:00,Auction 3. Period DE,24.67
2019-06-17 00:00:00,Auction 3. Period CAP2-EU,24.78
2019-06-18 00:00:00,Auction 3. Period CAP2-EU,24.98
2019-06-19 00:00:00,Auction 3. Period CAP2-PL,24.98
2019-06-20 00:00:00,Auction 3. Period CAP2-EU,24.86
2019-06-21 00:00:00,Auction 3. Period DE,24.87
2019-06-24 00:00:00,Auction 3. Period CAP2-EU,25.64
2019-06-27 00:00:00,Auction 3. Period CAP2-EU,27.1
2019-06-28 00:00:00,Auction 3. Period DE,26.4
2019-07-01 00:00:00,Auction 3. Period CAP2-EU,26.72
2019-07-02 00:00:00,Auction 3. Period CAP2-EU,27.22
2019-07-03 00:00:00,Auction 3. Period CAP2-PL,26.33
2019-07-04 00:00:00,Auction 3. Period CAP2-EU,26.22
2019-07-05 00:00:00,Auction 3. Period DE,25.84
2019-07-08 00:00:00,Auction 3. Period CAP2-EU,26.6
2019-07-09 00:00:00,Auction 3. Period CAP2-EU,26.68
2019-07-11 00:00:00,Auction 3. Period CAP2-EU,28.5
2019-07-12 00:00:00,Auction 3. Period DE,28.25
2019-07-15 00:00:00,Auction 3. Period CAP2-EU,29.15
2019-07-16 00:00:00,Auction 3. Period CAP2-EU,29.1
2019-07-17 00:00:00,Auction 3. Period CAP2-PL,27.97
2019-07-17 00:00:00,EUAA Auction CAP2-EU,28.37
2019-07-18 00:00:00,Auction 3. Period CAP2-EU,27.99
2019-07-19 00:00:00,Auction 3. Period DE,28.15
2019-07-22 00:00:00,Auction 3. Period CAP2-EU,28.96
2019-07-23 00:00:00,Auction 3. Period CAP2-EU,29.05
2019-07-25 00:00:00,Auction 3. Period CAP2-EU,29.46
2019-07-26 00:00:00,Auction 3. Period DE,28.51
2019-07-29 00:00:00,Auction 3. Period CAP2-EU,28.8
2019-07-30 00:00:00,Auction 3. Period CAP2-EU,28.18
2019-07-31 00:00:00,Auction 3. Period CAP2-PL,28.04
2019-08-01 00:00:00,Auction 3. Period CAP2-EU,28.9
2019-08-02 00:00:00,Auction 3. Period DE,29.1
2019-08-05 00:00:00,Auction 3. Period CAP2-EU,28.82
2019-08-06 00:00:00,Auction 3. Period CAP2-EU,28.48
2019-08-08 00:00:00,Auction 3. Period CAP2-EU,28.68
2019-08-09 00:00:00,Auction 3. Period DE,28.37
2019-08-12 00:00:00,Auction 3. Period CAP2-EU,27.7
2019-08-13 00:00:00,Auction 3. Period CAP2-EU,27.1
2019-08-14 00:00:00,Auction 3. Period CAP2-PL,27.15
2019-08-15 00:00:00,Auction 3. Period CAP2-EU,26.41
2019-08-16 00:00:00,Auction 3. Period DE,26.12
2019-08-19 00:00:00,Auction 3. Period CAP2-EU,26.25
2019-08-20 00:00:00,Auction 3. Period CAP2-EU,26.94
2019-08-22 00:00:00,Auction 3. Period CAP2-EU,25.78
2019-08-23 00:00:00,Auction 3. Period DE,25.33
2019-08-27 00:00:00,Auction 3. Period CAP2-EU,25.25
2019-08-28 00:00:00,Auction 3. Period CAP2-PL,26.0
2019-08-29 00:00:00,Auction 3. Period CAP2-EU,25.93
2019-08-30 00:00:00,Auction 3. Period DE,26.8
2019-09-02 00:00:00,Auction 3. Period CAP2-EU,25.4
2019-09-03 00:00:00,Auction 3. Period CAP2-EU,24.82
2019-09-06 00:00:00,Auction 3. Period DE,25.46
2019-09-09 00:00:00,Auction 3. Period CAP2-EU,25.01
2019-09-10 00:00:00,Auction 3. Period CAP2-EU,25.5
2019-09-11 00:00:00,Auction 3. Period CAP2-PL,26.68
2019-09-11 00:00:00,EUAA Auction CAP2-EU,26.34
2019-09-12 00:00:00,Auction 3. Period CAP2-EU,26.55
2019-09-13 00:00:00,Auction 3. Period DE,26.22
2019-09-16 00:00:00,Auction 3. Period CAP2-EU,26.58
2019-09-17 00:00:00,Auction 3. Period CAP2-EU,26.75
2019-09-19 00:00:00,Auction 3. Period CAP2-EU,25.56
2019-09-20 00:00:00,Auction 3. Period DE,26.17
2019-09-23 00:00:00,Auction 3. Period CAP2-EU,25.93
2019-09-24 00:00:00,Auction 3. Period CAP2-EU,25.59
2019-09-25 00:00:00,Auction 3. Period CAP2-PL,25.17
2019-09-26 00:00:00,Auction 3. Period CAP2-EU,25.21
2019-09-27 00:00:00,Auction 3. Period DE,25.3
2019-09-30 00:00:00,Auction 3. Period CAP2-EU,25.03
2019-10-01 00:00:00,Auction 3. Period CAP2-EU,24.4
2019-10-03 00:00:00,Auction 3. Period CAP2-EU,24.03
2019-10-04 00:00:00,Auction 3. Period DE,23.41
2019-10-07 00:00:00,Auction 3. Period CAP2-EU,22.77
2019-10-08 00:00:00,Auction 3. Period CAP2-EU,23.37
2019-10-09 00:00:00,Auction 3. Period CAP2-PL,22.16
2019-10-09 00:00:00,EUAA Auction DE,22.32
2019-10-10 00:00:00,Auction 3. Period CAP2-EU,22.83
2019-10-11 00:00:00,Auction 3. Period DE,23.62
2019-10-14 00:00:00,Auction 3. Period CAP2-EU,23.82
2019-10-15 00:00:00,Auction 3. Period CAP2-EU,24.48
2019-10-17 00:00:00,Auction 3. Period CAP2-EU,25.96
2019-10-18 00:00:00,Auction 3. Period DE,25.64
2019-10-21 00:00:00,Auction 3. Period CAP2-EU,25.9
2019-10-22 00:00:00,Auction 3. Period CAP2-EU,25.7
2019-10-23 00:00:00,Auction 3. Period CAP2-PL,25.09
2019-10-24 00:00:00,Auction 3. Period CAP2-EU,24.61
2019-10-25 00:00:00,Auction 3. Period DE,24.86
2019-10-28 00:00:00,Auction 3. Period CAP2-EU,24.68
2019-10-29 00:00:00,Auction 3. Period CAP2-EU,25.4
2019-10-31 00:00:00,Auction 3. Period CAP2-EU,25.95
2019-11-01 00:00:00,Auction 3. Period DE,25.71
2019-11-04 00:00:00,Auction 3. Period CAP2-EU,24.93
2019-11-05 00:00:00,Auction 3. Period CAP2-EU,25.8
2019-11-06 00:00:00,Auction 3. Period CAP2-PL,25.1
2019-11-06 00:00:00,EUAA Auction CAP2-EU,25.18
2019-11-07 00:00:00,Auction 3. Period CAP2-EU,24.86
2019-11-08 00:00:00,Auction 3. Period DE,24.62
2019-11-11 00:00:00,Auction 3. Period CAP2-EU,25.21
2019-11-12 00:00:00,Auction 3. Period CAP2-EU,24.95
2019-11-14 00:00:00,Auction 3. Period CAP2-EU,24.28
2019-11-15 00:00:00,Auction 3. Period DE,23.41
2019-11-18 00:00:00,Auction 3. Period CAP2-EU,23.41
2019-11-19 00:00:00,Auction 3. Period CAP2-EU,23.62
2019-11-20 00:00:00,Auction 3. Period CAP2-PL,23.34
2019-11-21 00:00:00,Auction 3. Period CAP2-EU,23.96
2019-11-22 00:00:00,Auction 3. Period DE,24.32
2019-11-25 00:00:00,Auction 3. Period CAP2-EU,24.52
2019-11-26 00:00:00,Auction 3. Period CAP2-EU,24.29
2019-11-28 00:00:00,Auction 3. Period CAP2-EU,24.91
2019-11-29 00:00:00,Auction 3. Period DE,25.03
2019-12-02 00:00:00,Auction 3. Period CAP2-EU,24.62
2019-12-03 00:00:00,Auction 3. Period CAP2-EU,24.41
2019-12-04 00:00:00,Auction 3. Period CAP2-PL,24.1
2019-12-05 00:00:00,Auction 3. Period CAP2-EU,24.5
2019-12-06 00:00:00,Auction 3. Period DE,24.7
2019-12-09 00:00:00,Auction 3. Period CAP2-EU,24.4
2019-12-10 00:00:00,Auction 3. Period CAP2-EU,24.98
2019-12-12 00:00:00,Auction 3. Period CAP2-EU,24.62
2019-12-13 00:00:00,Auction 3. Period DE,25.33
2019-12-16 00:00:00,Auction 3. Period CAP2-EU,24.21
2020-01-07 00:00:00,Auction 3. Period CAP2-EU,24.06
2020-01-09 00:00:00,Auction 3. Period CAP2-EU,24.01
2020-01-10 00:00:00,Auction 3. Period DE,24.48
2020-01-13 00:00:00,Auction 3. Period CAP2-EU,24.03
2020-01-14 00:00:00,Auction 3. Period CAP2-EU,23.74
2020-01-15 00:00:00,Auction 3. Period CAP2-PL,24.2
2020-01-15 00:00:00,EUAA Auction CAP2-EU,24.08
2020-01-16 00:00:00,Auction 3. Period CAP2-EU,24.85
2020-01-17 00:00:00,Auction 3. Period DE,25.01
2020-01-20 00:00:00,Auction 3. Period CAP2-EU,25.6
2020-01-21 00:00:00,Auction 3. Period CAP2-EU,25.1
2020-01-23 00:00:00,Auction 3. Period CAP2-EU,24.65
2020-01-24 00:00:00,Auction 3. Period DE,24.48
2020-01-27 00:00:00,Auction 3. Period CAP2-EU,24.04
2020-01-28 00:00:00,Auction 3. Period CAP2-EU,24.55
2020-01-29 00:00:00,Auction 3. Period CAP2-PL,24.04
2020-01-30 00:00:00,Auction 3. Period CAP2-EU,23.74
2020-01-31 00:00:00,Auction 3. Period DE,23.48
2020-02-03 00:00:00,Auction 3. Period CAP2-EU,23.2
2020-02-04 00:00:00,Auction 3. Period CAP2-EU,23.33
2020-02-06 00:00:00,Auction 3. Period CAP2-EU,23.4
2020-02-07 00:00:00,Auction 3. Period DE,23.17
2020-02-10 00:00:00,Auction 3. Period CAP2-EU,22.91
2020-02-11 00:00:00,Auction 3. Period CAP2-EU,23.15
2020-02-12 00:00:00,Auction 3. Period CAP2-PL,23.35
2020-02-13 00:00:00,Auction 3. Period CAP2-EU,23.52
2020-02-14 00:00:00,Auction 3. Period DE,24.27
2020-02-17 00:00:00,Auction 3. Period CAP2-EU,24.11
2020-02-18 00:00:00,Auction 3. Period CAP2-EU,24.8
2020-02-20 00:00:00,Auction 3. Period CAP2-EU,25.5
2020-02-21 00:00:00,Auction 3. Period DE,25.15
2020-02-24 00:00:00,Auction 3. Period CAP2-EU,24.64
2020-02-25 00:00:00,Auction 3. Period CAP2-EU,24.32
2020-02-26 00:00:00,Auction 3. Period CAP2-PL,23.85
2020-02-27 00:00:00,Auction 3. Period CAP2-EU,23.8
2020-02-28 00:00:00,Auction 3. Period DE,23.46
2020-03-02 00:00:00,Auction 3. Period CAP2-EU,23.96
2020-03-03 00:00:00,Auction 3. Period CAP2-EU,23.26
2020-03-05 00:00:00,Auction 3. Period CAP2-EU,23.9
2020-03-06 00:00:00,Auction 3. Period DE,23.36
2020-03-09 00:00:00,Auction 3. Period CAP2-EU,22.65
2020-03-10 00:00:00,Auction 3. Period CAP2-EU,23.76
2020-03-11 00:00:00,Auction 3. Period CAP2-PL,23.63
2020-03-11 00:00:00,EUAA Auction CAP2-EU,23.59
2020-03-12 00:00:00,Auction 3. Period CAP2-EU,22.85
2020-03-13 00:00:00,Auction 3. Period DE,22.78
2020-03-16 00:00:00,Auction 3. Period CAP2-EU,20.64
2020-03-19 00:00:00,Auction 3. Period CAP2-EU,16.03
2020-03-20 00:00:00,Auction 3. Period DE,16.35
2020-03-23 00:00:00,Auction 3. Period CAP2-EU,14.6
2020-03-24 00:00:00,Auction 3. Period CAP2-EU,16.25
2020-03-25 00:00:00,Auction 3. Period CAP2-PL,16.95
2020-03-26 00:00:00,Auction 3. Period CAP2-EU,16.3
2020-03-27 00:00:00,Auction 3. Period DE,16.55
2020-03-30 00:00:00,Auction 3. Period CAP2-EU,16.32
2020-03-31 00:00:00,Auction 3. Period CAP2-EU,17.4
2020-04-02 00:00:00,Auction 3. Period CAP2-EU,17.52
2020-04-03 00:00:00,Auction 3. Period DE,17.9
2020-04-06 00:00:00,Auction 3. Period CAP2-EU,18.36
2020-04-07 00:00:00,Auction 3. Period CAP2-EU,21.11
2020-04-08 00:00:00,EUAA Auction CAP2-PL,20.74
2020-04-08 00:00:00,Auction 3. Period CAP2-PL,20.07
2020-04-09 00:00:00,Auction 3. Period CAP2-EU,21.4
2020-04-14 00:00:00,Auction 3. Period CAP2-EU,20.17
2020-04-16 00:00:00,Auction 3. Period CAP2-EU,20.1
2020-04-17 00:00:00,Auction 3. Period DE,21.87
2020-04-20 00:00:00,Auction 3. Period CAP2-EU,21.24
2020-04-21 00:00:00,Auction 3. Period CAP2-EU,20.4
2020-04-22 00:00:00,Auction 3. Period CAP2-PL,19.75
2020-04-23 00:00:00,Auction 3. Period CAP2-EU,20.24
2020-04-24 00:00:00,Auction 3. Period DE,20.49
2020-04-27 00:00:00,Auction 3. Period CAP2-EU,20.4
2020-04-28 00:00:00,Auction 3. Period CAP2-EU,19.99
2020-04-30 00:00:00,Auction 3. Period CAP2-EU,19.97
2020-05-05 00:00:00,Auction 3. Period CAP2-EU,19.01
2020-05-06 00:00:00,Auction 3. Period CAP2-PL,18.85
2020-05-06 00:00:00,EUAA Auction CAP2-EU,17.75
2020-05-07 00:00:00,Auction 3. Period CAP2-EU,19.0
2020-05-08 00:00:00,Auction 3. Period DE,19.38
2020-05-11 00:00:00,Auction 3. Period CAP2-EU,18.81
2020-05-12 00:00:00,Auction 3. Period CAP2-EU,18.72
2020-05-14 00:00:00,Auction 3. Period CAP2-EU,18.37
2020-05-15 00:00:00,Auction 3. Period DE,19.02
2020-05-18 00:00:00,Auction 3. Period CAP2-EU,19.3
2020-05-19 00:00:00,Auction 3. Period CAP2-EU,20.02
2020-05-20 00:00:00,Auction 3. Period CAP2-PL,20.11
2020-05-26 00:00:00,Auction 3. Period CAP2-EU,21.45
2020-05-28 00:00:00,Auction 3. Period CAP2-EU,20.95
2020-05-29 00:00:00,Auction 3. Period DE,21.7
2020-06-02 00:00:00,Auction 3. Period CAP2-EU,21.15
2020-06-03 00:00:00,Auction 3. Period CAP2-PL,21.98
2020-06-04 00:00:00,Auction 3. Period CAP2-EU,21.77
2020-06-05 00:00:00,Auction 3. Period DE,22.5
2020-06-08 00:00:00,Auction 3. Period CAP2-EU,22.66
2020-06-09 00:00:00,Auction 3. Period CAP2-EU,22.3
2020-06-11 00:00:00,Auction 3. Period CAP2-EU,22.2
2020-06-12 00:00:00,Auction 3. Period DE,22.15
2020-06-15 00:00:00,Auction 3. Period CAP2-EU,21.8
2020-06-16 00:00:00,Auction 3. Period CAP2-EU,22.87
2020-06-17 00:00:00,Auction 3. Period CAP2-PL,22.81
2020-06-18 00:00:00,Auction 3. Period CAP2-EU,23.63
2020-06-19 00:00:00,Auction 3. Period DE,24.18
2020-06-22 00:00:00,Auction 3. Period CAP2-EU,24.15
