,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Fossil coal-derived gas
2017-06-17 07:00:00,-212.70000000000002,-10735.7,9090.7,2569.075,4469.725,15127.475,2271.525,189.6,2044.975,15.05,54.525,1063.55,357.15,1304.45,1463.0,12256.15,4181.8,47233.95,29332.975,54.2,45.775,474.925
2017-06-17 08:00:00,-168.625,-10219.8,9094.325,2568.25,4532.35,15061.05,3119.0,189.525,2099.275,14.775,81.0,1660.4250000000002,366.65,1313.275,1045.325,12225.025,7569.625,51245.2,30405.225,55.825,47.9,448.55
2017-06-17 09:00:00,-69.5,-10643.7,9088.075,2562.3,4533.475,14771.325,3534.425,189.125,2159.775,14.649999999999999,121.875,963.5749999999999,376.3,1318.525,859.525,12342.474999999999,10695.25,54238.95,30341.7,58.45,50.325,447.42499999999995
2017-06-17 10:00:00,-107.65,-11305.9,9077.55,2560.625,4537.95,14006.75,4503.55,189.6,2195.9,16.9,84.25,635.025,378.3,1321.775,767.9,12467.725,13251.725,55589.525,29102.25,61.65,52.099999999999994,426.425
2017-06-17 11:00:00,-456.075,-11741.9,9072.725,2548.475,4504.325,13599.425,4845.175,190.2,2210.875,14.55,81.425,662.2,378.8,1327.625,745.575,12168.55,15719.375,56549.75,27916.2,64.325,53.625,436.0
2017-06-17 12:00:00,-778.5,-12584.5,9062.575,2542.875,4482.725,13416.05,4254.0,189.55,2177.65,13.9,74.525,326.175,376.45,1340.275,702.75,11693.825,17456.3,55841.5,25988.7,67.275,55.075,438.875
2017-06-17 13:00:00,-627.175,-13902.8,9058.45,2538.5499999999997,4476.0,13341.975,4015.275,188.575,2192.2,15.95,65.4,241.675,366.9,1346.75,746.375,11180.900000000001,18364.75,53963.0,23671.0,70.425,55.6,425.25
2017-06-17 14:00:00,-987.2,-13475.2,9042.25,2539.5,4462.05,13562.35,3848.475,188.65,2201.55,16.2,79.425,203.05,359.92499999999995,1350.025,762.175,10697.875,17933.7,52607.5,23213.775,70.525,54.975,412.125
2017-06-17 15:00:00,-949.5,-11897.1,9030.150000000001,2532.975,4462.575,14038.8,3474.25,188.75,2194.05,15.775,93.125,340.725,357.55,1357.75,612.15,10279.875,16012.85,51759.325,24854.475,66.875,53.15,478.425
2017-06-17 16:00:00,-426.65,-10685.0,9037.425,2523.5,4478.474999999999,13991.65,3547.175,188.1,2153.475,15.525,88.975,750.425,371.175,1365.225,432.225,9253.075,13368.4,51355.025,28301.325,59.925,50.25,405.675
2017-06-17 17:00:00,-379.0,-7997.2,9018.825,2501.9,4452.925,14170.625,3871.35,187.25,2090.8,15.55,107.05000000000001,786.225,404.05,1373.15,427.1,8058.75,10126.1,51426.55,32814.65,51.175,45.925,423.025
2017-06-17 18:00:00,-86.725,-5220.7,9017.2,2480.55,4472.475,14335.825,4374.025,187.2,2119.35,15.625,83.75,1912.85,420.3,1384.15,477.5,6583.95,6386.15,51392.6,37945.075,41.1,39.925,507.8
2017-06-17 19:00:00,-9.175,-3042.3,9020.175,2478.3,4513.225,14612.55,4972.775,187.575,2130.55,16.075,78.6,2839.2,422.225,1398.2,446.65,5060.95,3059.875,50625.175,42057.7,32.15,33.225,500.775
2017-06-17 20:00:00,-56.875,-1725.1,8997.025,2457.625,4483.2,14722.55,5406.924999999999,187.95,2125.95,16.575,25.675,2702.275,424.22499999999997,1403.55,327.675,4137.725,859.85,48619.95,43294.65,26.6,28.05,482.025
2017-06-17 21:00:00,-8.75,-2770.5,9017.2,2443.35,4453.775,14759.425,5519.65,188.1,2071.2,17.525,52.7,2913.225,415.9,1414.6999999999998,310.525,3545.5499999999997,47.55,46991.075,43087.45,24.475,25.725,497.15
2017-06-17 22:00:00,-92.75,-3038.8,8992.325,2430.05,4429.375,14663.25,5515.625,189.925,2064.8999999999996,18.175,52.3,2569.425,402.275,1423.75,270.7,3612.0,0.0,45801.625,41918.925,24.975,25.674999999999997,530.5
2017-06-17 23:00:00,-112.125,-4797.7,9027.025000000001,2426.25,4435.225,14742.4,5082.7,189.375,2032.875,14.55,84.35,2289.175,391.575,1431.75,301.625,3667.675,0.0,43364.825000000004,39395.575,26.7,26.1,533.625
2017-06-18 00:00:00,-68.7,-5515.5,9029.05,2433.6,4415.25,14791.25,4372.125,189.225,2017.075,14.75,85.325,1073.775,394.925,1438.5,331.875,3570.15,0.0,40795.75,36893.675,28.175,26.4,502.575
2017-06-18 01:00:00,-414.925,-4580.5,9012.35,2445.625,4401.875,14646.574999999999,3655.05,189.125,1931.35,14.275,75.07499999999999,540.8,368.725,1446.35,411.15,3309.3,0.0,38781.125,35060.65,29.15,26.675,462.575
2017-06-18 02:00:00,-678.725,-3550.2,8989.875,2444.5,4368.65,14677.425,2761.825,189.14999999999998,1869.9750000000001,12.525,83.65,383.0,359.97499999999997,1458.1,537.475,2823.6,0.0,37818.3,34457.25,28.875,26.65,453.2
2017-06-18 03:00:00,-941.15,-2906.7,8960.6,2444.575,4361.299999999999,14779.725,2653.825,189.075,1946.375,13.1,85.875,184.225,350.47499999999997,1467.65,588.825,2393.475,0.0,37246.2,34263.825,28.3,25.9,501.6
2017-06-18 04:00:00,-1633.925,-1797.9,9008.85,2452.1,4380.25,15155.775,2568.825,189.025,1961.05,14.6,89.2,167.675,346.575,1475.25,626.7,2019.7,3.125,37006.2,34356.7,27.675,25.25,310.0
2017-06-18 05:00:00,-2265.65,-1300.6,9036.275,2452.825,4394.825,15612.425,2547.825,190.05,1978.9499999999998,14.475,70.075,168.3,353.7,1484.025,513.4,1619.925,245.32500000000002,36573.825000000004,34195.175,27.275,24.45,310.0
2017-06-18 06:00:00,-2173.35,-1752.4,9037.275,2450.825,4434.25,15784.65,2562.45,190.95,1968.05,14.275,101.525,219.05,346.8,1488.825,406.22499999999997,1224.8,1794.5500000000002,37658.55,34232.975,29.45,26.3,310.0
2017-06-18 07:00:00,-1705.0,-2921.6,9029.8,2444.525,4468.475,15847.45,2634.425,191.075,1985.475,15.35,99.875,208.525,342.6,1397.975,356.75,776.75,5270.1,40253.2,33849.55,34.875,30.975,448.725
2017-06-18 08:00:00,-1343.675,-5504.5,8963.825,2432.875,4521.225,15828.5,2827.55,190.775,1976.15,16.45,69.225,119.45,364.05,1280.95,416.7,595.2,10365.875,43767.225,32389.4,43.35,37.725,405.95
2017-06-18 09:00:00,-1184.625,-7404.3,8846.575,2424.525,4508.075000000001,15809.525,2844.825,191.125,1950.3,14.95,57.625,36.225,341.3,1269.875,360.65,814.75,15655.75,46574.45,29743.325,52.375,43.925,436.1
2017-06-18 10:00:00,-663.175,-9088.6,8879.575,2414.25,4508.1,15657.925,2788.975,191.075,1941.45,13.875,84.275,168.75,341.0,1271.25,317.65,985.3,19255.25,48788.6,28230.425,57.675,47.65,426.025
2017-06-18 11:00:00,-602.175,-11281.1,8834.2,2406.775,4498.925,15751.875,3114.85,191.2,1936.675,13.175,80.75,371.675,336.04999999999995,1263.725,317.175,1087.875,21436.75,50808.175,27966.4,59.85,49.275,468.35
2017-06-18 12:00:00,-2133.075,-9495.3,8768.45,2398.35,4433.2,15195.2,2768.125,190.575,1905.125,12.8,61.325,24.925,328.47499999999997,1263.875,332.575,1122.025,23518.324999999997,50715.275,25742.3,64.0,51.675,512.425
2017-06-18 13:00:00,-2325.625,-10319.0,8654.0,2399.05,4410.875,13310.6,2717.8,192.1,1919.65,12.25,55.525,39.95,345.075,1230.85,348.0,1244.775,24625.025,48744.4,22526.625,69.025,54.300000000000004,480.1
2017-06-18 14:00:00,-2273.725,-11605.4,8447.35,2402.45,4408.6,13311.875,2674.6499999999996,193.275,1916.0,11.825,61.75,22.299999999999997,345.075,1212.525,392.975,1353.4,24377.725,47247.175,21123.075,71.0,54.475,444.425
2017-06-18 15:00:00,-2160.975,-10544.0,8301.725,2402.6,4421.95,13553.975,2683.1,193.1,1963.6,11.575,145.425,164.75,329.425,1210.675,499.375,1375.55,22614.6,46439.5,21950.025,68.925,53.225,441.475
2017-06-18 16:00:00,-1686.35,-8521.1,8398.875,2395.75,4419.75,13574.8,3057.6,193.14999999999998,2098.125,11.350000000000001,105.4,168.4,343.55,1234.625,492.075,1346.95,19513.025,46383.825,25031.75,62.175,50.075,402.625
2017-06-18 17:00:00,-300.475,-9556.6,8772.425,2384.675,4413.2,14906.175000000001,4029.3500000000004,193.4,2682.35,11.350000000000001,137.075,871.75,374.225,1278.0,449.775,1217.95,14866.3,47536.35,31002.35,50.625,42.825,395.725
2017-06-18 18:00:00,-285.6,-6402.7,8923.6,2360.4,4415.45,15582.2,5967.95,194.02499999999998,3210.25,11.4,105.4,1127.925,388.8,1275.975,452.125,1143.5,9230.15,48331.549999999996,37505.775,37.875,34.0,427.225
2017-06-18 19:00:00,-16.925,-4048.5,8957.7,2345.1,4404.675,15776.325,7162.175,194.2,3560.7,11.4,130.35,2338.5750000000003,413.05,1271.05,450.15,1121.125,4099.95,49039.875,43368.65,26.775,26.05,433.55
2017-06-18 20:00:00,-15.875,-1900.0,8964.025,2331.075,4398.1,15924.3,7898.9,193.1,3706.775,11.9,116.80000000000001,2358.65,411.8,1288.1000000000001,348.3,1156.65,1136.525,48743.125,46101.7,20.675,20.85,404.825
2017-06-18 21:00:00,-14.65,-2548.9,8975.5,2315.1,4408.125,15938.9,8091.125,192.9,3730.625,12.8,99.775,2428.9,410.3,1295.025,308.15,1498.45,72.35,48109.4,46230.4,19.325,19.45,363.4
2017-06-18 22:00:00,-10.9,-3818.3,8984.8,2299.55,4410.45,16125.575,8306.45,192.575,3782.525,13.775,129.025,3121.525,415.3,1290.775,247.95,2109.8,0.0,48680.05,46322.325,20.125,20.125,369.625
2017-06-18 23:00:00,-74.7,-4929.4,8962.775,2285.65,4406.875,16247.325,8267.625,192.95,3750.75,11.0,94.675,1346.275,402.3,1281.15,243.025,2487.85,0.0,45755.575000000004,43024.7,22.05,20.6,410.0
2017-06-19 00:00:00,-1131.3000000000002,-3941.0,8946.275,2266.45,4366.15,16395.9,7365.875,182.45,3706.375,10.975,112.05,445.9,384.55,1361.3,270.675,2459.75,0.0,43144.575,40414.15,23.425,20.9,450.275
2017-06-19 01:00:00,-1368.975,-3623.9,8987.475,2260.425,4333.575,16339.8,6462.025,180.3,3657.95,14.35,131.625,265.125,383.725,1369.3,243.525,2373.2,0.0,41613.6,38996.875,23.95,21.1,466.525
2017-06-19 02:00:00,-1569.35,-3405.7,9007.65,2265.25,4300.75,16098.775,5914.825,180.075,3688.1000000000004,15.325000000000001,85.575,746.725,395.9,1371.575,213.25,2158.8,0.0,41026.925,38654.9,23.5,20.9,442.925
2017-06-19 03:00:00,-1915.75,-2513.6,9025.7,2261.45,4284.925,16067.025,6266.1,180.175,3625.15,15.7,91.05,343.675,395.975,1378.7,217.5,1923.175,0.0,41053.025,38912.4,22.925,20.4,429.95
2017-06-19 04:00:00,-2253.275,-1315.6,9013.7,2257.1,4281.9,16103.075,7167.825,181.0,3654.3,15.925,78.575,326.175,391.65,1378.25,169.75,1808.1,3.0999999999999996,41838.425,39857.45,22.05,19.675,422.875
2017-06-19 05:00:00,-1818.8,-1476.1,9003.925,2264.5,4310.6,16055.625,8359.6,181.0,3654.4,15.75,80.1,394.925,409.0,1383.3999999999999,122.3,1816.375,278.975,45101.5,42883.8,21.1,19.625,478.2
2017-06-19 06:00:00,-162.375,-819.7,9048.875,2275.475,4387.2,16024.85,11170.6,181.05,4127.15,15.175,117.275,1370.55,422.05,1344.85,108.775,1661.175,1954.825,54004.625,50279.85,20.55,20.85,497.75
2017-06-19 07:00:00,-14.225,-2002.8,9040.725,2283.45,4420.125,16089.275,12966.15,181.125,4532.5,14.35,93.175,2376.375,449.05,1381.425,118.82499999999999,1401.65,6142.875,60893.35,53230.025,24.75,25.3,435.0
2017-06-19 08:00:00,-14.7,-4612.2,8969.800000000001,2292.275,4434.125,16100.35,14082.925,181.1,4584.9,11.95,89.475,2377.5,454.8,1369.725,114.7,813.35,12041.6,64779.575,51809.925,31.5,30.9,432.79999999999995
2017-06-19 09:00:00,-46.35,-8365.1,8549.075,2308.0,4422.1,16023.575,14260.025,181.175,4566.85,11.15,58.325,1243.3,452.3,1351.975,90.02499999999999,683.5,17710.3,66054.79999999999,47571.025,39.15,36.375,442.92499999999995
2017-06-19 10:00:00,-82.225,-10694.2,8274.0,2311.95,4386.85,16080.9,13463.15,181.25,4744.75,10.525,76.825,984.0,441.05,1345.925,59.55,852.2,22057.825,67585.625,44616.1,44.9,40.625,481.7
2017-06-19 11:00:00,-29.6,-12282.8,8251.85,2330.325,4360.25,16061.475,13054.125,180.975,4820.025,9.775,74.75,651.375,432.05,1320.2749999999999,82.525,1002.1750000000001,24693.0,68752.1,42974.425,48.2,42.95,507.6
2017-06-19 12:00:00,-76.60000000000001,-13985.2,8484.375,2340.925,4315.2,15997.75,12705.25,180.725,4669.75,8.5,57.825,774.875,428.55,1314.1,97.625,953.225,26068.4,68328.075,41208.8,50.4,44.074999999999996,461.175
2017-06-19 13:00:00,-80.0,-13638.2,8507.15,2372.825,4290.25,15582.2,12424.125,181.825,4726.975,8.875,79.425,618.275,423.55,1289.5,107.175,795.85,26224.1,67941.5,40814.425,50.7,44.45,467.45
2017-06-19 14:00:00,-206.15,-13764.4,8495.225,2377.425,4252.25,15464.975,12416.55,183.375,4704.9,8.45,63.9,703.425,428.3,1274.4,128.05,659.475,25325.275,67051.975,40939.15,49.775,43.8,473.125
2017-06-19 15:00:00,-113.725,-12522.5,8493.45,2385.925,4278.7,15525.225,12709.975,182.25,4976.475,8.1,61.1,763.95,432.3,1313.25,128.15,606.3,23236.5,66119.525,42148.575,47.325,41.825,478.15
2017-06-19 16:00:00,-43.225,-10705.4,8494.025,2389.85,4263.975,15527.65,13896.65,183.775,5275.375,7.9,70.425,973.225,433.05,1310.2,108.525,594.375,19797.0,64599.625,44099.775,43.025,38.175000000000004,482.0
2017-06-19 17:00:00,-71.075,-7769.7,8783.324999999999,2398.5,4299.7,15504.1,15387.1,183.1,5261.925,7.9,127.625,1878.875,436.05,1293.25,98.8,588.675,14928.725,64222.025,48605.8,35.85,33.0,447.05
2017-06-19 18:00:00,-6.3,-4508.1,8852.675,2399.1,4293.475,15503.7,15761.2,183.45,5422.775,8.075,145.75,2791.8,458.55,1326.0,111.675,634.375,9201.4,63529.275,53581.825,27.375,26.825,422.875
2017-06-19 19:00:00,-1.3,-2029.4,8853.325,2396.45,4305.9,15502.025,15651.7,182.9,5699.724999999999,8.425,140.5,4628.049999999999,460.05,1343.675,152.1,557.925,3986.75,62889.9,58193.1,19.325,20.325,460.95
2017-06-19 20:00:00,-1.3,-1410.7,8865.15,2397.075,4301.2,15524.224999999999,15747.775,183.975,5753.225,9.025,129.65,4768.525,460.55,1345.575,217.85000000000002,537.375,1108.875,60939.475,59075.35,15.25,16.3,465.275
2017-06-19 21:00:00,-8.8,-1363.5,8878.95,2397.75,4310.025,15524.25,15762.9,184.275,5572.525,10.075,81.55,3068.875,446.3,1344.125,269.375,702.725,72.35,58047.15,57002.7,14.55,15.05,494.125
2017-06-19 22:00:00,-125.07499999999999,-2144.4,8893.3,2401.825,4316.0,15476.5,15913.325,184.125,5233.05,11.175,99.35,2075.1,420.55,1348.175,313.425,913.75,0.0,55654.1,54426.95,15.575,15.45,509.25
2017-06-19 23:00:00,-293.6,-4962.1,8912.95,2403.575,4306.075000000001,15494.150000000001,15575.0,182.7,4989.225,11.175,86.425,1061.05,418.3,1350.2,356.125,1194.975,0.0,51358.625,49807.525,17.475,16.075,456.025
2017-06-20 00:00:00,-1033.975,-5258.9,8964.225,2406.75,4276.025,15537.375,14718.975,182.7,4653.475,8.45,97.02499999999999,599.6,416.55,1380.7250000000001,394.9,1367.425,0.0,48172.8,46410.45,19.025,16.725,416.225
2017-06-20 01:00:00,-1949.1499999999999,-5377.2,8962.05,2403.3,4249.95,15511.550000000001,14081.925,182.15,4601.675,9.25,85.425,456.22499999999997,417.3,1375.375,458.975,1553.05,0.0,46080.275,44068.275,20.349999999999998,17.25,473.925
2017-06-20 02:00:00,-2657.325,-4316.7,8977.75,2401.3,4239.025,15553.9,12611.425,182.325,4681.3,11.675,103.5,67.65,417.05,1383.35,624.625,1873.575,0.0,45186.65,42688.475,21.85,18.425,456.7
2017-06-20 03:00:00,-2593.6,-3507.2,8988.05,2407.875,4218.15,15536.425,11809.775,183.325,4733.875,11.575,123.375,161.225,414.55,1380.7,782.9,2113.425,0.0,45228.75,42332.4,22.7,19.3,492.1
2017-06-20 04:00:00,-2733.75,-3405.8,8991.825,2416.975,4216.15,15532.675,11684.425,183.925,4681.650000000001,11.475,97.325,42.225,415.8,1379.825,1252.125,2507.15,2.6500000000000004,45905.575,42143.6,24.225,20.65,457.35
2017-06-20 05:00:00,-2078.7000000000003,-3317.8,8964.6,2410.65,4246.65,15556.6,12579.2,183.7,4647.575,11.275,68.425,319.6,398.55,1400.3,1593.7,3040.775,275.675,48672.325,43762.175,25.2,21.975,469.575
2017-06-20 06:00:00,-513.925,-3330.0,9000.15,2416.55,4310.975,15640.075,15159.625,183.775,4678.65,10.775,115.7,989.075,423.8,1359.75,1429.05,3548.95,1950.75,56774.45,49845.7,25.325,23.7,477.825
2017-06-20 07:00:00,-149.05,-3369.6,8991.775,2396.95,4351.825,15625.6,15951.575,183.25,5039.8,9.9,123.025,1634.5,419.3,1402.6,1316.1,3096.4,5800.3,62885.475,52672.75,28.15,27.175,452.725
2017-06-20 08:00:00,-6.55,-6631.7,8966.6,2409.65,4384.825,15507.175,16067.7,183.575,5258.3,8.925,154.45,3153.525,410.05,1370.85,1287.925,2139.075,11120.025,66363.55,51816.5,33.3,31.65,490.17499999999995
2017-06-20 09:00:00,-38.925,-9003.6,8936.625,2411.675,4356.2,15516.2,15687.45,183.55,5231.825,8.275,120.97500000000001,1178.75,432.8,1359.375,1241.275,1911.45,16493.75,67259.425,47612.925,40.35,36.5,479.575
2017-06-20 10:00:00,-175.2,-10661.7,8849.65,2424.225,4322.275,15294.175,14801.0,183.1,5071.9,7.75,112.45,852.925,431.05,1360.35,989.575,2239.6,20672.8,68819.05,44917.075,45.575,40.625,489.875
2017-06-20 11:00:00,-197.25,-11472.3,8491.675,2425.7250000000004,4299.575,14434.725,14159.825,183.5,5018.4,7.475,57.175,804.3,427.8,1351.75,973.95,3002.0,23512.525,70132.65,42644.225,49.725,44.225,489.8
2017-06-20 12:00:00,-313.275,-12968.7,8448.125,2425.675,4257.75,14726.0,13373.375,183.875,4767.2,7.15,59.35,557.0,431.8,1348.825,950.775,3814.075,24680.9,69842.5,40396.75,52.675,46.0,501.55
2017-06-20 13:00:00,-319.125,-13335.9,8447.3,2442.775,4257.15,14636.05,12815.0,182.95,4664.625,4.975,79.425,843.275,418.05,1346.325,965.3,4728.3,24282.775,69402.675,39426.25,53.8,46.85,503.225
2017-06-20 14:00:00,-652.425,-12932.6,8443.025,2448.075,4264.25,14164.0,12765.725,181.025,4765.3,3.375,54.325,523.125,437.05,1334.125,1063.95,5779.2,22861.9,68657.85,38952.775,54.0,46.85,512.175
2017-06-20 15:00:00,-712.95,-12527.3,8436.625,2459.725,4264.8,14146.975,12809.45,178.55,4759.35,3.7,50.85,223.47500000000002,439.8,1339.425,1100.45,6760.475,20672.325,67698.85,39165.6,53.025,46.075,500.35
2017-06-20 16:00:00,-409.025,-12243.7,8436.725,2472.6749999999997,4301.3,14218.575,13600.825,179.475,4779.225,5.725,58.724999999999994,518.95,436.05,1333.95,1177.85,7499.525,17373.6,66541.45,40490.525,50.325,43.85,483.05
2017-06-20 17:00:00,-230.725,-10020.8,8726.025,2454.225,4306.325000000001,14717.0,14466.75,180.3,4856.65,7.575,45.625,846.9749999999999,438.55,1319.55,1186.4,8007.75,12952.574999999999,65705.725,43558.975,44.975,39.849999999999994,482.675
2017-06-20 18:00:00,-316.775,-6701.2,8784.9,2447.375,4316.475,15086.25,15017.9,182.1,4534.075,7.175,56.7,1069.225,457.075,1345.9,1246.5,8409.95,8004.974999999999,64987.55,47326.075,38.625,35.650000000000006,439.75
2017-06-20 19:00:00,-47.925,-4965.8,8812.625,2438.075,4330.325,14971.375,15525.875,182.625,4897.875,7.7,110.3,1497.425,456.575,1337.975,1347.025,8325.55,3819.35,63966.2,50474.25,32.75,31.299999999999997,415.05
2017-06-20 20:00:00,-62.525000000000006,-3829.9,8833.975,2425.425,4332.4,14864.0,15507.6,182.325,4742.65,8.2,61.5,830.175,468.85,1350.3,1479.35,7762.05,1173.9,61475.1,51059.825,29.025,28.025,423.475
2017-06-20 21:00:00,-459.27500000000003,-3779.8,8833.675,2421.3,4333.85,15127.2,15270.724999999999,182.25,4746.425,9.075,38.6,1269.15,463.275,1344.15,1289.8,7273.25,89.975,58806.825,50153.75,27.325,26.0,388.125
2017-06-20 22:00:00,-474.8,-5425.7,8862.8,2411.225,4337.475,15018.6,15317.65,183.3,4480.725,9.825,46.625,1260.975,455.05,1376.325,1113.875,7234.375,0.0,56669.25,48321.025,27.825,25.775,359.85
2017-06-20 23:00:00,-849.45,-6935.3,8883.125,2411.3,4323.725,14980.975,14750.525,182.025,4216.2,9.9,70.475,305.975,441.15,1355.5,922.6,7181.325,0.0,52389.0,44285.075,29.625,25.85,357.1
2017-06-21 00:00:00,-795.75,-6821.9,8904.35,2412.0499999999997,4307.799999999999,14981.325,12095.075,181.175,4376.55,7.425000000000001,58.75,30.575,412.775,815.775,755.55,6668.025,0.0,48779.7,41356.15,29.875,25.875,341.475
2017-06-21 01:00:00,-808.0,-6241.9,8929.3,2423.025,4282.575,15117.9,10192.0,181.225,4450.1,7.4,67.15,47.8,421.275,824.25,673.45,5850.55,0.0,46788.45,40264.45,29.25,25.45,310.8
2017-06-21 02:00:00,-1941.3000000000002,-5820.2,8966.475,2446.475,4301.85,15198.0,9982.375,181.65,4461.775,7.475,66.575,28.700000000000003,451.15,827.375,706.9,5201.775,0.0,45611.625,39702.95,28.725,24.65,330.35
2017-06-21 03:00:00,-2357.6,-4024.4,8980.375,2440.675,4301.325,15277.375,9898.45,181.525,4229.125,5.199999999999999,93.325,123.025,448.4,824.0,711.3,4780.5,0.0,45745.35,40253.55,27.775,24.275,207.175
2017-06-21 04:00:00,-1604.375,-3464.4,8988.5,2443.925,4296.775,15297.8,9957.8,181.575,4392.4,4.7,98.575,71.1,409.4,846.825,572.25,4417.125,3.4000000000000004,46176.525,41183.725,26.45,23.425,239.35
2017-06-21 05:00:00,-952.3499999999999,-3693.3,8987.15,2441.575,4308.025,15591.525,10945.45,180.7,4468.825,4.75,92.825,39.95,418.7,805.425,463.575,4156.35,282.825,48678.1,43775.325,24.9,22.7,237.175
2017-06-21 06:00:00,-267.725,-3517.9,8987.175,2438.025,4352.8,15694.75,14704.5,180.2,4502.075,6.05,111.02499999999999,706.5999999999999,449.775,819.7249999999999,372.125,3385.225,1962.25,56464.3,50744.7,23.0,22.325,229.35
2017-06-21 07:00:00,-8.225,-3214.5,8982.625,2424.35,4409.65,15725.975,16079.9,180.375,5119.05,9.925,115.025,1748.425,461.8,816.2750000000001,283.75,1851.95,5756.5,62799.875,54907.725,24.25,24.325,206.8
2017-06-21 08:00:00,-6.3,-4952.0,8968.975,2411.35,4437.325,15742.9,16262.55,180.65,5224.775000000001,9.975,125.875,1858.625,464.3,833.775,256.95,1193.575,10948.525,65937.875,53538.85,29.95,29.35,196.65
2017-06-21 09:00:00,-16.85,-8913.9,8910.9,2423.25,4435.075,15733.3,16014.125,181.05,5204.225,9.7,99.45,1493.775,458.0,818.25,246.35,1092.8,16123.525,66842.875,49380.175,37.075,34.4,269.4
2017-06-21 10:00:00,-313.175,-10291.3,8509.400000000001,2459.3,4407.325,15455.275,15525.7,182.1,5266.3,9.05,94.975,477.6,461.4,823.8249999999999,182.575,1258.85,20285.9,68098.8,46371.475,42.7,38.65,283.67499999999995
2017-06-21 11:00:00,-8.75,-12623.6,8483.075,2497.625,4388.825,15428.675,14672.95,181.825,5500.9,8.625,120.975,939.025,445.9,821.4000000000001,135.42499999999998,1440.525,23338.025,69681.3,44767.3,46.35,41.55,272.975
2017-06-21 12:00:00,-215.75,-13444.2,8470.9,2504.675,4368.8,15362.075,14659.875,181.525,5224.5,7.875,117.57499999999999,387.975,441.65,844.975,97.25,1516.775,24784.225,69224.875,42826.65,48.8,42.8,303.1
2017-06-21 13:00:00,-153.575,-13746.8,8455.525,2510.85,4346.5,15351.975,14387.375,181.775,5389.6,8.25,71.95,612.225,436.4,828.55,88.225,1514.425,24339.35,68812.15,42870.1,48.325,42.5,347.6
2017-06-21 14:00:00,-423.125,-12561.0,8440.75,2505.525,4330.575,15400.5,14469.95,181.0,5307.525,8.225,39.325,524.175,424.375,828.4,90.15,1417.775,22932.775,67525.75,43085.075,46.95,41.325,353.375
2017-06-21 15:00:00,-437.95,-11402.3,8437.800000000001,2514.375,4326.575,15809.8,14793.55,181.125,5207.525,8.675,39.05,668.5,420.0,829.0,69.575,1380.5249999999999,20924.025,66431.65,44057.55,44.6,39.35,335.025
2017-06-21 16:00:00,-220.075,-10113.3,8429.75,2510.7,4313.25,16185.675,15127.8,181.1,4995.5,9.075,53.55,582.1,428.9,836.825,86.975,1228.125,17802.1,64919.575,45802.4,40.625,36.35,320.5
2017-06-21 17:00:00,-8.65,-8356.0,8707.55,2506.0,4337.1,16468.875,15831.3,181.75,5190.4,8.225,78.69999999999999,1611.35,443.9,829.225,114.7,1175.2,13367.8,64556.4,49898.675,34.025,31.55,340.1
2017-06-21 18:00:00,-2.625,-5005.1,8796.975,2497.825,4373.425,16385.975,16210.7,181.425,5318.35,8.2,82.425,2488.1,442.4,843.525,96.3,1112.875,8111.474999999999,63555.05,54234.425,26.2,25.65,366.85
2017-06-21 19:00:00,-1.125,-2411.2,8831.275,2480.925,4368.7,16214.5,16347.275,181.25,5382.4,8.65,85.225,3496.725,433.15,845.55,125.025,986.725,3700.775,62648.8,57836.225,19.35,20.05,389.45
2017-06-21 20:00:00,-1.1,-2229.1,8850.675,2468.475,4329.8,16248.825,16109.8,181.275,5251.95,9.6,103.4,3538.825,440.15,842.575,168.475,1001.35,1247.925,60448.6,58030.85,16.05,16.825,391.175
2017-06-21 21:00:00,-2.4250000000000003,-2034.9,8846.625,2465.725,4346.15,16335.375,15729.425,181.55,5325.25,10.0,60.275000000000006,2754.7250000000004,423.725,848.25,179.85,935.1,91.775,57989.125,56782.375,14.6,15.05,382.6
2017-06-21 22:00:00,-56.449999999999996,-3254.6,8875.225,2465.225,4341.5,16365.125,15601.75,181.45,5270.275,10.125,43.175,2343.575,415.7,844.425,241.35,896.5,0.0,56042.275,54904.425,14.95,15.0,343.525
2017-06-21 23:00:00,-219.5,-5149.5,8891.975,2445.0,4342.55,16161.6,15235.85,182.825,4733.525,9.675,36.3,1932.55,404.72499999999997,841.275,362.4,956.525,0.0,51993.774999999994,50674.875,16.4,15.55,304.675
2017-06-22 00:00:00,-670.85,-4805.6,8923.725,2437.0,4322.75,16338.625,14000.675,182.625,4546.3,7.95,57.75,1088.175,417.65,1409.35,527.75,1076.35,0.0,48877.175,47273.1,18.55,16.6,317.6
2017-06-22 01:00:00,-563.85,-5296.5,8944.0,2445.25,4306.175,16500.525,12112.2,182.35,4555.475,8.975,94.175,554.525,420.4,1411.05,569.475,1534.4,0.0,46922.075,44818.225,20.45,17.925,304.05
2017-06-22 02:00:00,-760.075,-4983.4,8948.15,2446.6,4293.9,16737.7,11237.7,184.075,4570.825,11.05,95.25,511.75,407.9,1416.2,682.85,1699.175,0.0,45919.125,43537.125,21.5,18.625,249.35000000000002
