timestamp,price,exog_1,exog_2
2026-01-08 04:00:00+00:00,87.8875,53422.35,22460.7
2026-01-08 05:00:00+00:00,97.88,58721.2,21543.2
2026-01-08 06:00:00+00:00,126.7125,63215.4,20025.425000000003
2026-01-08 07:00:00+00:00,168.81,66125.825,18797.9
2026-01-08 08:00:00+00:00,192.72,68063.95,18285.3
2026-01-08 09:00:00+00:00,207.9325,68783.8,17781.85
2026-01-08 10:00:00+00:00,213.1125,69040.925,16654.8
2026-01-08 11:00:00+00:00,220.27,69006.2,14827.375
2026-01-08 12:00:00+00:00,236.215,67960.1,12747.35
2026-01-08 13:00:00+00:00,264.585,66097.65,10945.025
2026-01-08 14:00:00+00:00,264.42,65220.075,10076.425
2026-01-08 15:00:00+00:00,259.49,65600.4,10604.475
2026-01-08 16:00:00+00:00,233.8525,66858.575,12094.5
2026-01-08 17:00:00+00:00,199.3975,67025.275,13816.05
2026-01-08 18:00:00+00:00,139.2475,64926.325,15803.675
2026-01-08 19:00:00+00:00,102.125,62076.25,18602.3
2026-01-08 20:00:00+00:00,94.4825,58489.425,22278.975
2026-01-08 21:00:00+00:00,91.305,55293.35,26449.325
2026-01-08 22:00:00+00:00,79.035,52038.225,31621.9
2026-01-08 23:00:00+00:00,78.9625,50525.925,35822.025
2026-01-09 00:00:00+00:00,70.69,49057.725,38817.4
2026-01-09 01:00:00+00:00,57.35,48238.525,41262.525
2026-01-09 02:00:00+00:00,50.84,48469.0,42635.1
2026-01-09 03:00:00+00:00,47.845,50027.7,43305.825
2026-01-09 04:00:00+00:00,56.575,53212.15,43983.05
2026-01-09 05:00:00+00:00,72.605,58566.075,45062.725
2026-01-09 06:00:00+00:00,84.3025,62990.9,44764.45
2026-01-09 07:00:00+00:00,89.7625,66164.9,44748.925
2026-01-09 08:00:00+00:00,89.1475,68518.125,45939.425
2026-01-09 09:00:00+00:00,93.93,69237.15,47812.9
2026-01-09 10:00:00+00:00,85.795,69224.3,49232.325
2026-01-09 11:00:00+00:00,83.015,68282.25,49698.875
2026-01-09 12:00:00+00:00,82.85,66625.85,49219.025
2026-01-09 13:00:00+00:00,82.83500000000001,65023.25,47707.475
2026-01-09 14:00:00+00:00,85.245,64554.85,45819.9
2026-01-09 15:00:00+00:00,87.5725,65721.8,44657.95
2026-01-09 16:00:00+00:00,92.52,66876.4,44135.575
2026-01-09 17:00:00+00:00,91.6625,66897.225,43675.025
2026-01-09 18:00:00+00:00,87.28,64541.025,43180.3
2026-01-09 19:00:00+00:00,82.80250000000001,61147.575,42741.625
2026-01-09 20:00:00+00:00,80.36,57863.55,42252.275
2026-01-09 21:00:00+00:00,80.35,54717.9,41147.75
2026-01-09 22:00:00+00:00,74.51,51560.775,40758.475000000006
2026-01-09 23:00:00+00:00,72.78999999999999,51100.65,40865.425
2026-01-10 00:00:00+00:00,69.775,48902.475,40353.8
2026-01-10 01:00:00+00:00,66.2375,47884.1,39830.75
2026-01-10 02:00:00+00:00,66.535,47495.45,39579.975
2026-01-10 03:00:00+00:00,66.5125,47523.125,39535.275
2026-01-10 04:00:00+00:00,68.46000000000001,47651.8,38958.875
2026-01-10 05:00:00+00:00,69.96000000000001,48691.275,38460.85
2026-01-10 06:00:00+00:00,76.66499999999999,51666.675,36606.5
2026-01-10 07:00:00+00:00,85.0275,55351.0,35026.274999999994
2026-01-10 08:00:00+00:00,92.3625,58151.85,33652.925
2026-01-10 09:00:00+00:00,97.595,59848.95,32011.65
2026-01-10 10:00:00+00:00,101.5575,60542.875,30507.85
2026-01-10 11:00:00+00:00,101.57,59847.925,28036.075000000004
2026-01-10 12:00:00+00:00,104.825,58016.025,25193.225
2026-01-10 13:00:00+00:00,111.4425,56710.775,22631.125
2026-01-10 14:00:00+00:00,117.7175,56710.1,20491.775
2026-01-10 15:00:00+00:00,128.0075,58112.225,19209.25
2026-01-10 16:00:00+00:00,139.5275,60948.225,18629.35
2026-01-10 17:00:00+00:00,136.91,61579.375,17864.075
2026-01-10 18:00:00+00:00,128.305,59381.025,16855.05
2026-01-10 19:00:00+00:00,120.49,56215.775,15811.575
2026-01-10 20:00:00+00:00,113.21,53569.75,14738.575
2026-01-10 21:00:00+00:00,107.68,51683.225000000006,13576.2
2026-01-10 22:00:00+00:00,98.1975,48824.275,12769.125
2026-01-10 23:00:00+00:00,96.9025,46694.7,11595.775
2026-01-11 00:00:00+00:00,92.7475,45117.0,11415.65
2026-01-11 01:00:00+00:00,88.035,44270.25,11253.9
2026-01-11 02:00:00+00:00,84.86,44072.225,11073.125
2026-01-11 03:00:00+00:00,82.68,44174.5,10952.475
2026-01-11 04:00:00+00:00,82.26,45093.2,11025.85
2026-01-11 05:00:00+00:00,81.6025,47012.975,11339.8
2026-01-11 06:00:00+00:00,84.25999999999999,49424.7,11437.575
2026-01-11 07:00:00+00:00,92.06,52299.35,12197.05
2026-01-11 08:00:00+00:00,103.1025,55149.325,15081.275
2026-01-11 09:00:00+00:00,100.6825,57073.2,18409.45
2026-01-11 10:00:00+00:00,99.9175,58532.375,21037.325
2026-01-11 11:00:00+00:00,97.0875,58538.95,21902.875
2026-01-11 12:00:00+00:00,96.5175,57278.95,20757.9
2026-01-11 13:00:00+00:00,98.8775,55685.125,17935.325
2026-01-11 14:00:00+00:00,101.275,55625.725,15025.475
2026-01-11 15:00:00+00:00,111.755,57220.3,13843.4
2026-01-11 16:00:00+00:00,116.25,59750.95,15117.825
2026-01-11 17:00:00+00:00,112.2475,60384.9,16592.275
2026-01-11 18:00:00+00:00,106.2075,59110.35,17824.425
2026-01-11 19:00:00+00:00,96.04,56659.8,19316.1
2026-01-11 20:00:00+00:00,95.005,54185.775,20891.2
2026-01-11 21:00:00+00:00,93.02,52300.75,21980.025
2026-01-11 22:00:00+00:00,85.22999999999999,49823.775,23046.050000000003
2026-01-11 23:00:00+00:00,81.2575,49580.975,24737.0
2026-01-12 00:00:00+00:00,81.1925,48603.825,25670.325
2026-01-12 01:00:00+00:00,79.0425,48388.275,26537.375
2026-01-12 02:00:00+00:00,77.31,49025.225,27194.875
2026-01-12 03:00:00+00:00,76.58500000000001,50422.3,27790.925
2026-01-12 04:00:00+00:00,80.1625,55936.4,28546.300000000003
2026-01-12 05:00:00+00:00,86.9225,64760.100000000006,29645.975
2026-01-12 06:00:00+00:00,97.8725,70744.75,29838.95
2026-01-12 07:00:00+00:00,115.6175,72957.55,29895.675
2026-01-12 08:00:00+00:00,129.8475,72970.475,29780.6
2026-01-12 09:00:00+00:00,124.3975,73532.7,29541.625
2026-01-12 10:00:00+00:00,129.8675,73708.6,29312.1
